"AREA","VARIEDADE","DATA DE PODA","DATA DA AMOSTRA","DIAS POS PODA","SEMESTRE","ESTADO DO ENGACO","COLORACAO DO CACHO","BRIX ACIMA DO IDEAL","BRIX DO SUCO","ACIDEZ","BRIX","DIAMETRO"
"B12 V1","ARRA 15","43059","43158","99","2018.1","MADURO","ÂMBAR","0.8167","18.2","0.9","17.7",""
"B12 V2","ARRA 15","43059","43158","99","2018.1","MADURO","ÂMBAR","0.6667","16.8","1","16.9",""
"B12 V2","ARRA 15","43059","43158","99","2018.1","MADURO","ÂMBAR","0.6833","18","0.87","17.4",""
"A09 V1","ARRA 15","43087","43172","85","2018.1","MADURO","ÂMBAR","0.0167","14.2","1.3","13",""
"A09 V2","ARRA 15","43087","43172","85","2018.1","MADURO","ÂMBAR","0","14.2","1.4","12.8",""
"A09 V1 E V2","ARRA 15","43087","43175","88","2018.1","MADURO","ÂMBAR","0.0167","14.4","1.1","14.1",""
"A09 V1 E V2","ARRA 15","43087","43178","91","2018.1","MADURO","ÂMBAR","0.2","15","1","14.8",""
"A09 V3 E V4","ARRA 15","43095","43178","83","2018.1","MADURO","ÂMBAR","0.0667","14.6","1.5","13.4",""
"A09 V1 E V2","ARRA 15","43087","43181","94","2018.1","MADURO","ÂMBAR","0.2167","16","0.88","15.9",""
"A09 V3 E V4","ARRA 15","43095","43181","86","2018.1","MADURO","ÂMBAR","0.0333","14.4","1.5","13.9",""
"A09 V3 E V4","ARRA 15","43095","43186","91","2018.1","MADURO","ÂMBAR","0.0833","15.4","1.1","14.8",""
"A10 V1","ARRA 15","43102","43187","85","2018.1","MADURO","VERDE","0","13.4","1.5","12.1",""
"A10 V2","ARRA 15","43102","43187","85","2018.1","MADURO","VERDE","0","13.6","1.2","12.1",""
"B06 V1 E V2","ARRA 15","43112","43192","80","2018.1","MADURO","VERDE","0","10","2.25","11.2",""
"A10 V1 E V2","ARRA 15","43102","43195","93","2018.1","MADURO","ÂMBAR","0.133","16","0.99","15.4",""
"A09 V3 E V4","ARRA 15","43095","43195","100","2018.1","MADURO","ÂMBAR","0.6667","18","0.99","17.4",""
"B06 V1 E V2","ARRA 15","43109","43195","86","2018.1","MADURO","ÂMBAR","0","13","1.7","12.2",""
"A10 V1 E V2","ARRA 15","43102","43200","98","2018.1","MADURO","ÂMBAR","0.2833","16.6","0.87","15.9",""
"B06 V1 E V2","ARRA 15","43109","43200","91","2018.1","MADURO","VERDE","0.0167","13.8","1.3","13.1",""
"A10 V1","ARRA 15","43102","43206","104","2018.1","MADURO","ÂMBAR","0.6078","17.6","0.81","16.9",""
"B06 V1 E V2","ARRA 15","43109","43206","97","2018.1","MADURO","ÂMBAR","0.1","15","1.2","14.5",""
"A10 V2","ARRA 15","43102","43207","105","2018.1","MADURO","ÂMBAR","","17.6","0.77","16.8",""
"B06 V1 E V2","ARRA 15","43109","43207","98","2018.1","MADURO","ÂMBAR","","16","1","16.1",""
"B06 V1","ARRA 15","43109","43208","99","2018.1","MADURO","ÂMBAR","","15.6","1.08","15",""
"B06 V2","ARRA 15","43109","43208","99","2018.1","MADURO","ÂMBAR","","15.8","1.1","15.1",""
"B06 V1","ARRA 15","43109","43209","100","2018.1","MADURO","ÂMBAR","","16","1.07","15.2",""
"B06 V2","ARRA 15","43109","43209","100","2018.1","MADURO","ÂMBAR","0.0833","16","1.11","15.9",""
"B08 V1","ARRA 15","43119","43209","90","2018.1","MADURO","VERDE","","13","1.8","12.4",""
"B08 V1","ARRA 15","43119","43213","94","2018.1","MADURO","VERDE","0","13.4","1.6","12.9",""
"B06 V1","ARRA 15","43108","43216","108","2018.1","MADURO","ÂMBAR","0.9333","18.6","0.9","18.3",""
"B06 V2","ARRA 15","43112","43216","104","2018.1","MADURO","ÂMBAR","0.6727","17.4","1","17.3",""
"B08 V1","ARRA 15","43119","43216","97","2018.1","MADURO","ÂMBAR","0.05","15","1.4","14.2",""
"B08 V2","ARRA 15","43123","43216","93","2018.1","MADURO","ÂMBAR","0.0333","14","1.5","13.4",""
"B08 V1","ARRA 15","43119","43220","101","2018.1","MADURO","ÂMBAR","0.0769","15.4","1.3","14.4",""
"B08 V1","ARRA 15","43119","43220","101","2018.1","MADURO","ÂMBAR","0.0169","15.6","1.2","14.4",""
"B08 V2","ARRA 15","43123","43220","97","2018.1","MADURO","ÂMBAR","0.05","15","1.27","14.1",""
"B08 V1","ARRA 15","43119","43221","102","2018.1","MADURO","ÂMBAR","0.2","16","1.14","15.7",""
"A03 V1 E V2","ARRA 15","43131","43222","91","2018.1","MADURO","ÂMBAR","0.2","15.2","1.56","15.5",""
"A03 V3 E V4 ","ARRA 15","43132","43224","92","2018.1","MADURO","ÂMBAR","0.1333","15.4","1.45","15.5",""
"A03 V1 E V2","ARRA 15","43131","43224","93","2018.1","MADURO","ÂMBAR","0.1167","15.8","1.38","15.7",""
"B08 V1","ARRA 15","43119","43224","105","2018.1","MADURO","ÂMBAR","0.5667","16.8","1.14","16.9",""
"B08 V2","ARRA 15","43123","43224","101","2018.1","MADURO","ÂMBAR","0.3833","16.8","1.05","16.1",""
"A03 V1 E V2","ARRA 15","43131","43227","96","2018.1","MADURO","ÂMBAR","0.2833","16","1.27","16.2",""
"B08 V2","ARRA 15","43123","43227","104","2018.1","MADURO","ÂMBAR","0.667","17","1.08","17.3",""
"A03 V3 E V4","ARRA 15","43132","43228","96","2018.1","MADURO","ÂMBAR","0.0833","15.8","1.31","15.8",""
"B01 V1","BENITAKA M","43115","43228","113","2018.1","MADURO","VERMELHA","0.85","14.6","1.17","14.6",""
"A03 V1 E V2","ARRA 15","43131","43238","107","2018.1","MADURO","ÂMBAR","0.9167","17.4","1","17.8",""
"A03 V3 E V4","ARRA 15","43132","43238","106","2018.1","MADURO","ÂMBAR","0.8167","17.2","1.06","17.5",""
"B01 V1","BENITAKA M","43115","43238","123","2018.1","MADURO","VERMELHA","1","16","0.93","15.9",""
"B02 V1","BENITAKA M","43117","43238","121","2018.1","MADURO","VERMELHA","1","16","1.03","16.1",""
"B02 V2","BENITAKA M","43125","43238","113","2018.1","MADURO","VERMELHA","1","15.4","1.14","15.3",""
"A14 V2","BENITAKA M","43129","43242","113","2018.1","MADURO","VERMELHA","1","16.2","0.96","16.2",""
"A03 V3 E V4","ARRA 15","43132","43242","110","2018.1","MADURO","ÂMBAR","0.8833","17.8","0.97","17.7",""
"B01 V1","BENITAKA M","43115","43242","127","2018.1","MADURO","VERMELHA","0.9833","16.8","0.89","16.3",""
"B02 V1","BENITAKA M","43115","43242","127","2018.1","MADURO","VERMELHA","0.9833","16","0.96","16.5",""
"B02 V2","BENITAKA M","43125","43242","117","2018.1","MADURO","VERMELHA","1","16","1.05","16.2",""
"B17 V2","ARRA 15","43150","43242","92","2018.1","MADURO","VERMELHA","0.1333","14.8","1.5","14.6",""
"A14 V2","BENITAKA M","43129","43245","116","2018.1","MADURO","VERMELHA","1","17","0.88","16.2",""
"B02 V1","BENITAKA M","43115","43245","130","2018.1","MADURO","VERMELHA","1","16.8","0.85","16.2",""
"B02 V2","BENITAKA M","43125","43245","120","2018.1","MADURO","VERMELHA","1","15.8","0.94","16.4",""
"B17 V2","ARRA 15","43150","43245","95","2018.1","MADURO","ÂMBAR","0.1167","15.6","1.39","15.4",""
"A14 V1","BENITAKA M","43136","43248","112","2018.1","MADURO","VERMELHA","1","16.8","0.98","16.8",""
"A14 V2","BENITAKA M","43129","43248","119","2018.1","MADURO","VERMELHA","0.227","17","0.85","17",""
"B02 V2","BENITAKA M","43125","43248","123","2018.1","MADURO","VERMELHA","1","17","0.92","16.9",""
"B17 V1","ARRA 15","43157","43248","91","2018.1","MADURO","ÂMBAR","0.3667","16.2","1.27","16",""
"B17 V2","ARRA 15","43150","43248","98","2018.1","MADURO","ÂMBAR","0.3667","16.4","1.2","16.4",""
"A14 V1","BENITAKA M","43136","43252","116","2018.1","MADURO","VERMELHA","1","17.6","0.87","17.4",""
"B02 V2","BENITAKA M","43125","43252","127","2018.1","MADURO","VERMELHA","1","17.6","0.83","17.6",""
"B17 V1","ARRA 15","43157","43252","95","2018.1","MADURO","ÂMBAR","0.6","16.8","1.1","16.8",""
"B17 V2","ARRA 15","43150","43252","102","2018.1","MADURO","ÂMBAR","0.5167","17.4","1.03","16.8",""
"B17 V1","ARRA 15","43157","43255","98","2018.1","MADURO","ÂMBAR","0.6667","17.2","1.1","17.3",""
"B17 V2","ARRA 15","43150","43255","105","2018.1","MADURO","ÂMBAR","0.5833","17.2","1.08","17.1",""
"B18 V1","BENITAKA M","43143","43255","112","2018.1","MADURO","VERMELHA","0.9","15.6","0.99","15.1",""
"A07 V1","ARRA 15","43166","43259","93","2018.1","MADURO","ÂMBAR","0.05","14.8","1.41","14.8",""
"B17 V1","ARRA 15","43157","43259","102","2018.1","MADURO","ÂMBAR","0.7667","17.6","0.98","17.7",""
"B18 V1","BENITAKA M","43143","43259","116","2018.1","MADURO","VERMELHA","1","16.8","0.9","16.4",""
"A07 V1","ARRA 15","43166","43263","97","2018.1","MADURO","ÂMBAR","0.15","15.2","1.2","15.7",""
"A07 V1","ARRA 15","43166","43265","99","2018.1","MADURO","ÂMBAR","0.1667","15.8","1.19","15.9",""
"A07 V1","ARRA 15","43166","43269","103","2018.1","MADURO","ÂMBAR","0.5167","16.4","1.11","16.7",""
"B18 V2","BENITAKA M","43164","43270","106","2018.1","MADURO","VERMELHA","0.8667","15","1","14.8",""
"A07 V1","ARRA 15","43166","43273","107","2018.1","MADURO","ÂMBAR","0.6833","17.2","0.99","17.2",""
"B18 V2","BENITAKA M","43164","43273","109","2018.1","MADURO","VERMELHA","0.9333","15.6","1","15.5",""
"A07 V1","ARRA 15","43166","43276","110","2018.1","MADURO","ÂMBAR","0.8333","17.6","0.9","18",""
"A07 V2","ARRA 15","43185","43277","92","2018.1","MADURO","ÂMBAR","0","13.6","1.68","14",""
"A13 V1","BENITAKA M","43182","43277","95","2018.1","MADURO","VERMELHA","0.8","15","1.09","14.5",""
"A13 V2","BENITAKA M","43181","43277","96","2018.1","MADURO","VERMELHA","0.8333","14","1.1","14.4",""
"B18 V2","BENITAKA M","43164","43277","113","2018.1","MADURO","VERMELHA","0.9833","16.2","0.97","16.4",""
"A13 V1","BENITAKA M","43182","43280","98","2018.1","MADURO","VERMELHA","0.75","14","1","14.1",""
"A13 V2","BENITAKA M","43181","43280","99","2018.1","MADURO","VERMELHA","0.5536","14","1.1","13.6",""
"A07 V2","ARRA 15","43185","43283","98","2018.2","MADURO","ÂMBAR","0.2167","14.6","1.3","14.9",""
"A13 V1","BENITAKA M","43182","43283","101","2018.2","MADURO","VERMELHA","0.5","14.1","0.96","13.8",""
"A13 V2","BENITAKA M","43181","43284","103","2018.2","MADURO","VERMELHA","0.6167","14","1","14.3",""
"B10 V1","ARRA 15","43194","43285","91","2018.2","MADURO","ÂMBAR","0.1667","15.2","1.48","15.1",""
"B18 V2","BENITAKA M","43164","43285","121","2018.2","MADURO","VERMELHA","0.9833","17.6","0.78","18",""
"A07 V2","ARRA 15","43185","43286","101","2018.2","MADURO","ÂMBAR","0.5","16.2","1.18","16.6",""
"A13 V1","BENITAKA M","43182","43286","104","2018.2","MADURO","VERMELHA","0.8333","15","0.95","15",""
"A07 V2","ARRA 15","43185","43290","105","2018.2","MADURO","ÂMBAR","0.6366","17","1","17",""
"A13 V1","BENITAKA M","43182","43290","108","2018.2","MADURO","VERMELHA","0.9167","15.4","0.82","15.6","23.8"
"A13 V2","BENITAKA M","43181","43290","109","2018.2","MADURO","VERMELHA","0.95","15.4","0.93","15.5","24"
"B10 V1","ARRA 15","43194","43290","96","2018.2","MADURO","ÂMBAR","0.35","16.4","1.1","16.2","19"
"A15 V2","RED GLOBE","43187","43291","104","2018.2","MADURO","ROSADA","0.8667","14","0.84","14.6","20.1"
"A07 V2","ARRA 15","43185","43293","108","2018.2","MADURO","ÂMBAR","0.65","17.4","1","17.4","21.5"
"A13 V1","BENITAKA M","43182","43293","111","2018.2","MADURO","VERMELHA","0.883","15","0.78","15.2","24.4"
"A13 V2","BENITAKA M","43181","43293","112","2018.2","MADURO","VERMELHA","0.85","15.4","0.82","15.2","25.1"
"B10 V1","ARRA 15","43194","43293","99","2018.2","MADURO","ÂMBAR","0.45","16.6","1.05","16.7","21"
"A07 V2","ARRA 15","43185","43297","112","2018.2","MADURO","ÂMBAR","0.9333","18","0.93","18.3","26.2"
"A13 V1","BENITAKA M","43182","43297","115","2018.2","MADURO","VERMELHA","0.9833","16.8","0.77","17","20"
"A13 V2","BENITAKA M","43181","43297","116","2018.2","MADURO","VERMELHA","0.9667","16.6","0.79","16.6","20"
"A15 V2","RED GLOBE","43187","43298","111","2018.2","MADURO","ROSADA","0.8333","14.2","0.7","15","17.7"
"B10 V1","ARRA 15","43194","43298","104","2018.2","MADURO","ÂMBAR","0.7667","17.8","1","17.8","18"
"B14 V1","CRIMSON","43192","43300","108","2018.2","MADURO","VERMELHA","0.8167","16.67","0.79","16.4","17"
"B10 V1","ARRA 15","43194","43301","107","2018.2","MADURO","ÂMBAR","0.7544","17.8","0.87","18","18"
"B10 V1","ARRA 15","43194","43304","110","2018.2","MADURO","ÂMBAR","0.9","18.6","0.85","18.9","17.6"
"B14 V1","CRIMSON","43192","43304","112","2018.2","MADURO","VERMELHA","0.9667","17","0.78","17","18.1"
"B12 V1","ARRA 15","43213","43305","92","2018.2","MADURO","ÂMBAR","0.6","16.8","1.11","17","17.6"
"B12 V2","ARRA 15","43210","43305","95","2018.2","MADURO","ÂMBAR","0.5667","16.6","1.16","16.9","18.7"
"A01 V2","ARRA 15","43216","43306","90","2018.2","MADURO","ÂMBAR","0.8","18","1.09","18","18.1"
"B14 V2","CRIMSON","43197","43306","109","2018.2","MADURO","VERMELHA","0.6333","15.6","0.87","16","18.9"
"B14 V2","CRIMSON","43197","43306","109","2018.2","MADURO","ROSADA","0.05","13.4","0.99","14","19.8"
"B14 V2","CRIMSON","43197","43306","109","2018.2","MADURO","MESCLADA","0.3667","14.8","0.92","15","18.6"
"B12 V1","ARRA 15","43213","43308","95","2018.2","MADURO","ÂMBAR","0.7667","18","0.97","18.2","17.7"
"B12 V2","ARRA 15","43210","43308","98","2018.2","MADURO","ÂMBAR","0.7833","17.2","1.02","17.7","19.1"
"B11 V2","SW35","43240","43333","93","2018.2","MADURO","ÂMBAR","0","14.4","0.8","14.7","18.75"
"B11 V2","ARRA 30","","43340","43340","2018.2","MADURO","ÂMBAR","0","14","0.44","14.4","19"
"B14 V1","CRIMSON","43192","43311","119","2018.2","MADURO","ROSADA","0.9","16.6","0.72","17.1","19.4"
"B14 V1","CRIMSON","43192","43311","119","2018.2","MADURO","VERMELHA","1","17.8","0.68","18","17.3"
"A01 V2","ARRA 15","43216","43312","96","2018.2","MADURO","ÂMBAR","0.95","19","0.99","19","21.2"
"A01 V2","ARRA 15","43216","43313","97","2018.2","MADURO","AMARELA","1","23.2","0.73","23.6","23.1"
"A12 V1","ARRA 15","43223","43313","90","2018.2","MADURO","ÂMBAR","0.1333","15","1.41","15","19"
"A12 V2","ARRA 15","43223","43313","90","2018.2","MADURO","ÂMBAR","0.2833","15.8","1.29","16","18"
"A15 V2","RED GLOBE","43187","43313","126","2018.2","MADURO","VERMELHA","0.9833","17","0.61","17","17.8"
"A15 V2","RED GLOBE","43187","43313","126","2018.2","MADURO","ROSADA","0.6","14","0.67","14","18.7"
"B12 V1","ARRA 15","43213","43313","100","2018.2","MADURO","ÂMBAR","1","21","0.87","21","21"
"B12 V2","ARRA 15","43210","43313","103","2018.2","MADURO","ÂMBAR","1","20.6","0.89","21","16.5"
"A01 V2","ARRA 15","43216","43318","102","2018.2","MADURO","ÂMBAR","0.9667","19","0.98","19.6","18"
"A01 V2","ARRA 15","43216","43318","102","2018.2","MADURO","ÂMBAR","0.9833","20.4","1.08","20.9","19"
"B12 V1","ARRA 15","43213","43318","105","2018.2","MADURO","ÂMBAR","0.7167","18","0.97","18.3","26"
"B12 V2","ARRA 15","43210","43318","108","2018.2","MADURO","ÂMBAR","0.8","17.8","1","18.3","26"
"B14 V2","CRIMSON","43197","43318","121","2018.2","MADURO","ROSADA","0.3833","15","0.9","15","18"
"B14 V2","CRIMSON","43197","43318","121","2018.2","MADURO","VERMELHA","0.9833","17.4","0.85","18","18"
"A12 V1","ARRA 15","43223","43319","96","2018.2","MADURO","ÂMBAR","0.5167","16.4","1.02","17","18"
"A12 V2","ARRA 15","43223","43319","96","2018.2","MADURO","ÂMBAR","0.6833","17.4","1.01","17","20.4"
"B11 V2","SW35","43240","43340","100","2018.2","MADURO","ÂMBAR","0.05","15.6","0.57","15.5","17"
"A12 V1","ARRA 15","43223","43321","98","2018.2","MADURO","ÂMBAR","0.5167","17","0.99","17","18"
"A12 V2","ARRA 15","43223","43321","98","2018.2","MADURO","ÂMBAR","0.96","19.4","0.86","20","23.2"
"A07 V3","THOMPSON","43235","43323","88","2018.2","MADURO","ÂMBAR","0.1167","15.8","1.32","15.4","21"
"A12 V1","ARRA 15","43223","43325","102","2018.2","MADURO","ÂMBAR","0.8333","18","0.86","18.3","19"
"A12 V2","ARRA 15","43223","43325","102","2018.2","MADURO","ÂMBAR","0.7833","17.8","0.88","17.9","18.6"
"A07 V3","THOMPSON","43235","43332","97","2018.2","MADURO","ÂMBAR","0.8667","17.8","0.99","18","17"
"A08 V1","THOMPSON","43234","43332","98","2018.2","MADURO","ÂMBAR","0.6167","17.2","0.94","17","17"
"A08 V2","THOMPSON","43234","43332","98","2018.2","MADURO","ÂMBAR","0.8167","18","1.05","18","22"
"B11 V1","SUGRAONE","43241","43332","91","2018.2","MADURO","ÂMBAR","0.1667","13.2","0.47","13","21"
"B13 V1","SUGRAONE","43242","43332","90","2018.2","MADURO","ÂMBAR","0.3834","14.2","0.54","14","17"
"B15 V1","THOMPSON","43243","43332","89","2018.2","MADURO","ÂMBAR","0.0833","14.4","1.29","14","18"
"B15 V2","THOMPSON","43243","43332","89","2018.2","MADURO","ÂMBAR","","14.2","1.31","14","18"
"B11 V2","SW35","43240","43346","106","2018.2","MADURO","ÂMBAR","0","18","0.52","18","17.6"
"B11 V2","ARRA 30","","43346","43346","2018.2","MADURO","ÂMBAR","0.1","15.6","0.34","16","18"
"B11 V2","ARRA 30","43265","43348","83","2018.2","MADURO","ÂMBAR","0.26","16","0.31","16","20"
"A07 V3","THOMPSON","43235","43335","100","2018.2","MADURO","ÂMBAR","0.7167","17.8","0.93","17.7","18"
"A08 V2","THOMPSON","43234","43335","101","2018.2","MADURO","ÂMBAR","0.8","17.6","0.96","18","18"
"A08 V1","THOMPSON","43234","43335","101","2018.2","MADURO","ÂMBAR","0.5333","17.2","0.93","17","17.7"
"B11 V1","SUGRAONE","43241","43335","94","2018.2","MADURO","ÂMBAR","0.15","13","0.5","13","18"
"B13 V1","SUGRAONE","43242","43335","93","2018.2","MADURO","ÂMBAR","0.5333","14.8","0.48","15","18"
"B15 V1","THOMPSON","43243","43335","92","2018.2","MADURO","ÂMBAR","0.05","14.2","1.26","14.6","22"
"B15 V2","THOMPSON","43243","43335","92","2018.2","MADURO","ÂMBAR","0.1","14.2","1.23","15","22"
"B05 V1","CRIMSON","43237","43335","98","2018.2","MADURO","VERMELHA","0.0833","14.4","1.12","14","18"
"B05 V2","CRIMSON","43235","43335","100","2018.2","MADURO","VERMELHA","0.25","14","1","15","17"
"B07 V1.4","SABLE","43265","43336","71","2018.2","MADURO","PRETA","0.6833","18.2","0.69","17.5","18.1"
"B16 V2","THOMPSON","43249","43336","87","2018.2","MADURO","ÂMBAR","0","14","1.36","13.8","18.5"
"A08 V1","THOMPSON","43234","43339","105","2018.2","MADURO","ÂMBAR","0.8333","18.4","0.77","18","18.8"
"A07 V3","THOMPSON","43235","43339","104","2018.2","MADURO","ÂMBAR","0.9833","18.2","0.72","19","18"
"A08 V2","THOMPSON","43234","43339","105","2018.2","MADURO","ÂMBAR","0.8667","18.4","0.79","18","17.9"
"B07 V2.1","SABLE","43257","43339","82","2018.2","MADURO","PRETA","0.0167","15","0.9","14.6","18"
"A02 V1","SUGRAONE","43259","43340","81","2018.2","VERDE","VERDE","0","11.8","0.96","11.8","22.3"
"A02 V2","SUGRAONE","43262","43340","78","2018.2","VERDE","VERDE","0","11.4","1.18","11","17.2"
"B05 V2","CRIMSON","43235","43340","105","2018.2","MADURO","VERMELHA","0.2","15","0.96","15","25.3"
"B11 V1","SUGRAONE","43241","43340","99","2018.2","MADURO","ÂMBAR","0.3167","14","0.41","14.2","21"
"B12 V1","ARRA 15","43059","43140","81","2018.1","MADURO","ÂMBAR","","13.6","1.5","13.2",""
"B12 V2","ARRA 15","43059","43140","81","2018.1","MADURO","ÂMBAR","","13.2","1.56","13",""
"B13 V1","SUGRAONE","43242","43340","98","2018.2","MADURO","ÂMBAR","0.6667","15","0.44","15.1","17"
"B05 V1","CRIMSON","43237","43340","103","2018.2","MADURO","VERMELHA","0.3","15.4","0.9","15","20"
"B07 V2.2","SABLE","43245","43340","95","2018.2","MADURO","PRETA","0.8667","18","0.62","18","21"
"B15 V1","THOMPSON","43243","43341","98","2018.2","MADURO","ÂMBAR","0.2833","16.6","0.99","16.3","17.4"
"B15 V2","THOMPSON","43243","43341","98","2018.2","MADURO","ÂMBAR","0.2167","16","1.11","16","17"
"B16 V1","THOMPSON","43255","43341","86","2018.2","MADURO","VERDE","0","13.2","1.71","13.7","16.2"
"B16 V2","THOMPSON","43249","43341","92","2018.2","MADURO","ÂMBAR","0.1","15","1.29","15.5","17.2"
"A06 V3","ARRA 15","43255","43342","87","2018.2","MADURO","VERDE","","13.2","1.7","12.9","19"
"A06 V4","ARRA 15","43255","43342","87","2018.2","MADURO","VERDE","0.05","14.2","1.6","13.8","19.9"
"B13 V 2.1","BLACK","43228","43319","91","2018.2","MADURO","PRETA","","18","0.72","18","18.6"
"A02 V3","SUGRAONE","43264","43343","79","2018.2","MADURO","ÂMBAR","0","11.4","1.05","10.8","19.3"
"A02 V4","SUGRAONE","43265","43343","78","2018.2","MADURO","ÂMBAR","0","10.6","1.1","9.9","19.86"
"A05 V4","SUGRAONE","43269","43343","74","2018.2","MADURO","ÂMBAR","0","10.6","1.5","9.3","19.58"
"A06 V1 E V2","ARRA 15","43258","43343","85","2018.2","MADURO","ÂMBAR","0.0166","12","1.46","13.6","19.6"
"A06 V2","ARRA 15","43258","43343","85","2018.2","MADURO","VERDE","0.1","14.2","1.5","14.4","18.9"
"B05 V1","CRIMSON","43237","43346","109","2018.2","MADURO","VERMELHA","0.8333","17","0.75","17","25"
"B05 V2","CRIMSON","43235","43346","111","2018.2","MADURO","VERMELHA","0.5333","16","0.82","15.7","19.7"
"B13 V2.2","BLACK","43221","43311","90","2018.2","MADURO","PRETA","","17.8","0.67","17.8","19.7"
"B13 V2.3","BLACK","43210","43311","101","2018.2","MADURO","PRETA","","18.8","0.58","18.5","19"
"B15 V1","THOMPSON","43243","43346","103","2018.2","MADURO","ÂMBAR","0.7333","17.4","0.85","17.6","17.8"
"B15 V2","THOMPSON","43243","43346","103","2018.2","MADURO","ÂMBAR","0.6333","17","0.88","17","17.6"
"B07 V2.1","SABLE","43265","43346","81","2018.2","MADURO","PRETA","0.1167","15.6","0.69","16","18"
"A02 V1","SUGRAONE","43259","43348","89","2018.2","MADURO","ÂMBAR","0.1833","13.8","0.67","13.6","18"
"A02 V2","SUGRAONE","43262","43348","86","2018.2","MADURO","ÂMBAR","0.1833","13.4","0.72","13","17"
"A06 V1","ARRA 15","43258","43348","90","2018.2","MADURO","VERDE","0.1667","15","1.47","15","17.8"
"A06 V2","ARRA 15","43258","43348","90","2018.2","MADURO","VERDE","0.2833","15","1.39","15.6","20"
"B14 V2","CRIMSON","43009","43115","106","2018.1","MADURO","ROSADA","","15.8","0.88","15",""
"B15 V1","THOMPSON","43243","43348","105","2018.2","MADURO","ÂMBAR","0.5333","17","0.9","17","21"
